tstp,temperature(℃)
2018/6/11,27.4
2018/6/11,27
2018/6/11,26.7
2018/6/11,27.5
2018/6/11,28.5
2018/6/11,29.2
2018/6/11,29.3
2018/6/11,28.7
2018/6/11,28
2018/6/11,27.7
2018/6/11,26.8
2018/6/11,26.7
2018/6/11,26.3
2018/6/11,26.1
2018/6/11,25.8
2018/6/12,25.6
2018/6/12,25.4
2018/6/12,25.1
2018/6/12,25
2018/6/12,24.9
2018/6/12,25
2018/6/12,25.6
2018/6/12,26.9
2018/6/12,28.2
2018/6/12,29.7
2018/6/12,30.4
2018/6/12,31
2018/6/12,31.2
2018/6/12,30.8
2018/6/12,30.7
2018/6/12,30.7
2018/6/12,30.3
2018/6/12,30.2
2018/6/12,29.6
2018/6/12,29.3
2018/6/12,29.2
2018/6/12,29
2018/6/12,28.7
2018/6/12,28.4
2018/6/13,28.1
2018/6/13,27.7
2018/6/13,27.3
2018/6/13,27.2
2018/6/13,27.4
2018/6/13,27.3
2018/6/13,27.6
2018/6/13,28.6
2018/6/13,29.3
2018/6/13,30.6
2018/6/13,31.5
2018/6/13,31.5
2018/6/13,31.8
2018/6/13,31.9
2018/6/13,31.7
2018/6/13,31
2018/6/13,30.3
2018/6/13,29.8
2018/6/13,29.7
2018/6/13,29.6
2018/6/13,29.5
2018/6/13,29.1
2018/6/13,28.6
2018/6/13,28.4
2018/6/14,28.4
2018/6/14,28.1
2018/6/14,28
2018/6/14,28
2018/6/14,28
2018/6/14,28
2018/6/14,28.3
2018/6/14,28.7
2018/6/14,29.1
2018/6/14,30
2018/6/14,30.5
2018/6/14,30.4
2018/6/14,29.9
2018/6/14,30.1
2018/6/14,29
2018/6/14,28.2
2018/6/14,28.4
2018/6/14,28.1
2018/6/14,27.3
2018/6/14,26.8
2018/6/14,26.7
2018/6/14,26.7
2018/6/14,26.6
2018/6/14,26.7
2018/6/15,26.6
2018/6/15,25.9
2018/6/15,25.8
2018/6/15,25.8
2018/6/15,25.4
2018/6/15,25.4
2018/6/15,25.4
2018/6/15,25.8
2018/6/15,26.4
2018/6/15,26.8
2018/6/15,28
2018/6/15,28.1
2018/6/15,28.5
2018/6/15,29.8
2018/6/15,29.5
2018/6/15,29.1
2018/6/15,28.4
2018/6/15,27.6
2018/6/15,26.9
2018/6/15,26.3
2018/6/15,25.7
2018/6/15,25.7
2018/6/15,25.6
2018/6/15,25.4
2018/6/16,25.4
2018/6/16,25.5
2018/6/16,25
2018/6/16,24.8
2018/6/16,24.6
2018/6/16,24.6
2018/6/16,25
2018/6/16,26.3
2018/6/16,27.5
2018/6/16,29
2018/6/16,30.2
2018/6/16,29.6
2018/6/16,29.5
2018/6/16,29.6
2018/6/16,29.6
2018/6/16,29.1
2018/6/16,28.2
2018/6/16,28
2018/6/16,27.6
2018/6/16,27.4
2018/6/16,26.9
2018/6/16,26.9
2018/6/16,27.4
2018/6/16,27.5
2018/6/17,27.3
2018/6/17,27.4
2018/6/17,27.3
2018/6/17,27.3
2018/6/17,27.3
2018/6/17,27.3
2018/6/17,27.4
2018/6/17,27.9
2018/6/17,29
2018/6/17,29.7
2018/6/17,30.1
2018/6/17,30
2018/6/17,29.6
2018/6/17,29.9
2018/6/17,28.7
2018/6/17,27.7
2018/6/17,28.4
2018/6/17,28.7
2018/6/17,28.6
2018/6/17,28.5
2018/6/17,28.5
2018/6/17,28.3
2018/6/17,27.8
2018/6/17,27.3
2018/6/18,27.2
2018/6/18,27.5
2018/6/18,27.3
2018/6/18,27
2018/6/18,26.7
2018/6/18,26.8
2018/6/18,26.9
2018/6/18,27.5
2018/6/18,27.8
2018/6/18,27.7
2018/6/18,28.6
2018/6/18,28.9
2018/6/18,28.8
2018/6/18,28.4
2018/6/18,27.8
2018/6/18,27.6
2018/6/18,27.6
2018/6/18,26.8
2018/6/18,27.2
2018/6/18,27
2018/6/18,27.2
2018/6/18,27.2
2018/6/18,27.6
2018/6/18,27.2
2018/6/19,27.2
2018/6/19,27.1
2018/6/19,26.7
2018/6/19,26.8
2018/6/19,26.3
2018/6/19,26.6
2018/6/19,26.9
2018/6/19,27.1
2018/6/19,27
2018/6/19,26.8
2018/6/19,26.6
2018/6/19,26.8
2018/6/19,27
2018/6/19,27
2018/6/19,26.9
2018/6/19,26.6
2018/6/19,27.1
2018/6/19,27.1
2018/6/19,26.9
2018/6/19,26.8
2018/6/19,26.6
2018/6/19,26.5
2018/6/19,26.5
2018/6/19,26.5
2018/6/20,26.4
2018/6/20,26.4
2018/6/20,26.2
2018/6/20,26.2
2018/6/20,26.2
2018/6/20,26.2
2018/6/20,26.1
2018/6/20,26.1
2018/6/20,26.3
2018/6/20,26.4
2018/6/20,26.7
2018/6/20,26.9
2018/6/20,26.8
2018/6/20,26.9
2018/6/20,27.3
2018/6/20,27.3
2018/6/20,27.6
2018/6/20,28
2018/6/20,27.9
2018/6/20,27.7
2018/6/20,27.4
2018/6/20,27.1
2018/6/20,27
2018/6/20,27
2018/6/21,26.8
2018/6/21,27.2
2018/6/21,27.1
2018/6/21,26.8
2018/6/21,26.5
2018/6/21,26.4
2018/6/21,26.9
2018/6/21,27.7
2018/6/21,28.6
2018/6/21,30.1
2018/6/21,30.6
2018/6/21,30.7
2018/6/21,30.2
2018/6/21,29.2
2018/6/21,30.1
2018/6/21,29.8
2018/6/21,28.7
2018/6/21,27.9
2018/6/21,28.7
2018/6/21,28.8
2018/6/21,28.5
2018/6/21,28.3
2018/6/21,28
2018/6/21,27.7
2018/6/22,27.5
2018/6/22,27.4
2018/6/22,27
2018/6/22,26.9
2018/6/22,26.8
2018/6/22,26.8
2018/6/22,27.1
2018/6/22,28.4
2018/6/22,29
2018/6/22,29.4
2018/6/22,29.6
2018/6/22,29.1
2018/6/22,29.3
2018/6/22,29.8
2018/6/22,29.5
2018/6/22,29
2018/6/22,29
2018/6/22,29
2018/6/22,28.7
2018/6/22,28.2
2018/6/22,28.1
2018/6/22,28
2018/6/22,27.8
2018/6/22,27.6
2018/6/23,27.5
2018/6/23,27.2
2018/6/23,26.9
2018/6/23,26.8
2018/6/23,26.6
2018/6/23,26.9
2018/6/23,27.5
2018/6/23,28.3
2018/6/23,29.4
2018/6/23,30.4
2018/6/23,30.6
2018/6/23,31
2018/6/23,30.9
2018/6/23,29.4
2018/6/23,29.2
2018/6/23,29
2018/6/23,28.6
2018/6/23,28.4
2018/6/23,28.2
2018/6/23,27.9
2018/6/23,27.9
2018/6/23,27.6
2018/6/23,27.3
2018/6/23,27.3
2018/6/24,27.5
2018/6/24,27.1
2018/6/24,27
2018/6/24,27
2018/6/24,27.1
2018/6/24,27.1
2018/6/24,27.5
2018/6/24,28
2018/6/24,29.1
2018/6/24,30.2
2018/6/24,30.4
2018/6/24,29.9
2018/6/24,29.6
2018/6/24,29.6
2018/6/24,29.9
2018/6/24,29.6
2018/6/24,29.3
2018/6/24,29.2
2018/6/24,28.9
2018/6/24,28.4
2018/6/24,28.7
2018/6/24,28.5
2018/6/24,28.4
2018/6/24,28.1
2018/6/25,27.9
2018/6/25,27.7
2018/6/25,27.3
2018/6/25,27.1
2018/6/25,26.8
2018/6/25,26.7
2018/6/25,27.3
2018/6/25,28.4
2018/6/25,29.5
2018/6/25,30.2
2018/6/25,30.7
2018/6/25,31.1
2018/6/25,31.2
2018/6/25,31.3
2018/6/25,31.1
2018/6/25,30.7
2018/6/25,30
2018/6/25,30
2018/6/25,29.4
2018/6/25,28.9
2018/6/25,28.7
2018/6/25,28.4
2018/6/25,28
2018/6/25,27.9
2018/6/26,27.4
2018/6/26,27.2
2018/6/26,27
2018/6/26,26.7
2018/6/26,26.8
2018/6/26,26.9
2018/6/26,27.4
2018/6/26,28.4
2018/6/26,28.9
2018/6/26,29.9
2018/6/26,30.2
2018/6/26,31.1
2018/6/26,31.8
2018/6/26,31.8
2018/6/26,31.4
2018/6/26,31.2
2018/6/26,31.2
2018/6/26,30.7
2018/6/26,29.8
2018/6/26,29.3
2018/6/26,29
2018/6/26,28.6
2018/6/26,28.7
2018/6/26,28.5
2018/6/27,28
2018/6/27,27.7
2018/6/27,27.6
2018/6/27,27.4
2018/6/27,27.7
2018/6/27,27.7
2018/6/27,28
2018/6/27,28.8
2018/6/27,29.4
2018/6/27,30
2018/6/27,30.7
2018/6/27,31.5
2018/6/27,32
2018/6/27,32.1
2018/6/27,32.1
2018/6/27,31.5
2018/6/27,31.3
2018/6/27,30.3
2018/6/27,30.3
2018/6/27,29.5
2018/6/27,28.4
2018/6/27,28.4
2018/6/27,27.6
2018/6/27,27.4
2018/6/28,27.3
2018/6/28,27.2
2018/6/28,26.7
2018/6/28,26.1
2018/6/28,26.2
2018/6/28,26.5
2018/6/28,27
2018/6/28,28.4
2018/6/28,29.1
2018/6/28,29.7
2018/6/28,30.6
2018/6/28,31.3
2018/6/28,31
2018/6/28,30.9
2018/6/28,30.8
2018/6/28,30.5
2018/6/28,30.1
2018/6/28,30.1
2018/6/28,29.7
2018/6/28,28.9
2018/6/28,28.6
2018/6/28,28.3
2018/6/28,28.1
2018/6/28,28
2018/6/29,27.6
2018/6/29,27.5
2018/6/29,27.3
2018/6/29,27.2
2018/6/29,27.2
2018/6/29,27.3
2018/6/29,27.6
2018/6/29,28.7
2018/6/29,29.6
2018/6/29,30.8
2018/6/29,31.5
2018/6/29,30.7
2018/6/29,31.6
2018/6/29,31.4
2018/6/29,31.4
2018/6/29,30.8
2018/6/29,30.7
2018/6/29,30.5
2018/6/29,30.3
2018/6/29,29.7
2018/6/29,29.1
2018/6/29,28.8
2018/6/29,28.4
2018/6/29,28.1
2018/6/30,27.8
2018/6/30,27.7
2018/6/30,27.9
2018/6/30,27.9
2018/6/30,27.8
2018/6/30,27.6
2018/6/30,27.5
2018/6/30,28.5
2018/6/30,29.9
2018/6/30,30.7
2018/6/30,30.7
2018/6/30,31.1
2018/6/30,32.4
2018/6/30,32.5
2018/6/30,32.3
2018/6/30,31.9
2018/6/30,31.4
2018/6/30,30.9
2018/6/30,29.4
2018/6/30,29.4
2018/6/30,29
2018/6/30,28.3
2018/6/30,27.2
2018/6/30,26.5
2018/7/1,26.7
2018/7/1,26.7
2018/7/1,27
2018/7/1,27
2018/7/1,27.1
2018/7/1,27
2018/7/1,27.8
2018/7/1,28.2
2018/7/1,29.2
2018/7/1,30.5
2018/7/1,31.5
2018/7/1,30.4
2018/7/1,31.4
2018/7/1,31.6
2018/7/1,31.6
2018/7/1,31.8
2018/7/1,29.8
2018/7/1,28.1
2018/7/1,28.1
2018/7/1,27.4
2018/7/1,27.5
2018/7/1,27.4
2018/7/1,27.3
2018/7/1,27.1
2018/7/2,26.9
2018/7/2,26.9
2018/7/2,26.9
2018/7/2,27
2018/7/2,27
2018/7/2,26.7
2018/7/2,26.8
2018/7/2,26.9
2018/7/2,26.9
2018/7/2,26.7
2018/7/2,26.5
2018/7/2,26.3
2018/7/2,26.6
2018/7/2,26.7
2018/7/2,26.5
2018/7/2,26.7
2018/7/2,26.6
2018/7/2,27
2018/7/2,27.1
2018/7/2,27
2018/7/2,27.3
2018/7/2,27.3
2018/7/2,27.3
2018/7/2,27.3
2018/7/3,27.3
2018/7/3,27.4
2018/7/3,27
2018/7/3,27.3
2018/7/3,26.9
2018/7/3,26.8
2018/7/3,27
2018/7/3,27
2018/7/3,27.1
2018/7/3,27.6
2018/7/3,27.9
2018/7/3,28.7
2018/7/3,29.8
2018/7/3,30.4
2018/7/3,31.1
2018/7/3,30.9
2018/7/3,30.6
2018/7/3,29.7
2018/7/3,28.7
2018/7/3,28.4
2018/7/3,28.3
2018/7/3,27.9
2018/7/3,27.6
2018/7/3,27.7
2018/7/4,27.8
2018/7/4,27.8
2018/7/4,27.8
2018/7/4,27.8
2018/7/4,27.5
2018/7/4,27.3
2018/7/4,27.4
2018/7/4,27.6
2018/7/4,27.1
2018/7/4,26.9
2018/7/4,27.2
2018/7/4,27.2
2018/7/4,27.6
2018/7/4,29.1
2018/7/4,27.7
2018/7/4,27.7
2018/7/4,27.8
2018/7/4,27.7
2018/7/4,27.7
2018/7/4,27.6
2018/7/4,27.7
2018/7/4,27.5
2018/7/4,27.7
2018/7/4,27.7
2018/7/5,27.8
2018/7/5,27.4
2018/7/5,27.2
2018/7/5,27.5
2018/7/5,27.3
2018/7/5,27.4
2018/7/5,27.6
2018/7/5,28.1
2018/7/5,28.9
2018/7/5,29.3
2018/7/5,27.7
2018/7/5,28.9
2018/7/5,28.3
2018/7/5,28.3
2018/7/5,28.6
2018/7/5,29.1
2018/7/5,29.1
2018/7/5,29
2018/7/5,28.7
2018/7/5,28.2
2018/7/5,28.1
2018/7/5,28.2
2018/7/5,28.1
2018/7/5,28.1
2018/7/6,27.8
2018/7/6,27.7
2018/7/6,27.7
2018/7/6,27.8
2018/7/6,27.4
2018/7/6,27.2
2018/7/6,26.7
2018/7/6,27.5
2018/7/6,28.2
2018/7/6,28.5
2018/7/6,29.6
2018/7/6,31.1
2018/7/6,32.2
2018/7/6,29.9
2018/7/6,30.2
2018/7/6,31
2018/7/6,31
2018/7/6,30
2018/7/6,29.3
2018/7/6,29
2018/7/6,28.5
2018/7/6,28.1
2018/7/6,28.1
2018/7/6,28.2
2018/7/7,27.9
2018/7/7,27.9
2018/7/7,28
2018/7/7,27.8
2018/7/7,27.7
2018/7/7,27.6
2018/7/7,27.8
2018/7/7,29
2018/7/7,30.1
2018/7/7,31
2018/7/7,31.9
2018/7/7,31.6
2018/7/7,31.1
2018/7/7,31.5
2018/7/7,31.2
2018/7/7,30.9
2018/7/7,30.1
2018/7/7,27
2018/7/7,26.9
2018/7/7,27.1
2018/7/7,27.1
2018/7/7,27
2018/7/7,26.8
2018/7/7,26.7
2018/7/8,26.7
2018/7/8,26.5
2018/7/8,26.7
2018/7/8,26.9
2018/7/8,27
2018/7/8,26.9
2018/7/8,27.7
2018/7/8,28.8
2018/7/8,29.7
2018/7/8,30.5
2018/7/8,31
2018/7/8,31.8
2018/7/8,32.2
2018/7/8,32.4
2018/7/8,32
2018/7/8,31.2
2018/7/8,30.4
2018/7/8,30.1
2018/7/8,29.9
2018/7/8,29.3
2018/7/8,29.1
2018/7/8,28.8
2018/7/8,28.5
2018/7/8,28.4
2018/7/9,28.6
2018/7/9,28.6
2018/7/9,28.4
2018/7/9,28.2
2018/7/9,27.7
2018/7/9,27.4
2018/7/9,28.1
2018/7/9,29.1
2018/7/9,30.2
2018/7/9,31.1
2018/7/9,31.4
2018/7/9,31.6
2018/7/9,31.5
2018/7/9,31.5
2018/7/9,31.4
2018/7/9,30.9
2018/7/9,30.2
2018/7/9,29.8
2018/7/9,29.4
2018/7/9,29.2
2018/7/9,29
2018/7/9,29
2018/7/9,29
2018/7/9,28.9
2018/7/10,28.7
2018/7/10,28.6
2018/7/10,28.2
2018/7/10,28.3
2018/7/10,28.2
2018/7/10,28.1
2018/7/10,28.1
2018/7/10,28.4
2018/7/10,28.4
2018/7/10,30
2018/7/10,30.7
2018/7/10,30.4
2018/7/10,29.2
2018/7/10,29.2
2018/7/10,28.8
2018/7/10,29.1
2018/7/10,29.3
2018/7/10,29
2018/7/10,28.5
2018/7/10,28.2
2018/7/10,28.1
2018/7/10,28.2
2018/7/10,28.2
2018/7/10,28
2018/7/11,27.6
2018/7/11,27.8
2018/7/11,28.1
2018/7/11,27.9
2018/7/11,27.6
2018/7/11,28
2018/7/11,27.9
2018/7/11,27.6
2018/7/11,27.6
2018/7/11,27.9
2018/7/11,28.5
2018/7/11,29.1
2018/7/11,29.7
2018/7/11,30.3
2018/7/11,30.5
2018/7/11,30.6
2018/7/11,30.4
2018/7/11,30.1
2018/7/11,29.9
2018/7/11,29.5
2018/7/11,29
2018/7/11,28.7
2018/7/11,28.5
2018/7/11,28.1
2018/7/12,28
2018/7/12,28
2018/7/12,27.7
2018/7/12,27.7
2018/7/12,27.7
2018/7/12,27.5
2018/7/12,28.2
2018/7/12,28.9
2018/7/12,29.8
2018/7/12,30.6
2018/7/12,31.1
2018/7/12,31.4
2018/7/12,30.9
2018/7/12,31.6
2018/7/12,31.2
2018/7/12,30.8
2018/7/12,30.4
2018/7/12,29.9
2018/7/12,29.4
2018/7/12,28.9
2018/7/12,28.7
2018/7/12,28.7
2018/7/12,28.6
2018/7/12,28.3
2018/7/13,28.3
2018/7/13,28.5
2018/7/13,28.3
2018/7/13,28.1
2018/7/13,28
2018/7/13,27.9
2018/7/13,28
2018/7/13,28.3
2018/7/13,29.4
2018/7/13,30.6
2018/7/13,31.5
2018/7/13,31.5
2018/7/13,31.4
2018/7/13,31.1
2018/7/13,29.8
2018/7/13,29.9
2018/7/13,30.2
2018/7/13,30.6
2018/7/13,30.6
2018/7/13,29.9
2018/7/13,29.3
2018/7/13,29.3
2018/7/13,29.1
2018/7/13,28.8
2018/7/14,28.8
2018/7/14,28.8
2018/7/14,28.4
2018/7/14,27.6
2018/7/14,27.3
2018/7/14,27
2018/7/14,27.4
2018/7/14,28.4
2018/7/14,29.5
2018/7/14,30.7
2018/7/14,31
2018/7/14,31.3
2018/7/14,31.3
2018/7/14,31.5
2018/7/14,31.7
2018/7/14,31
2018/7/14,30.8
2018/7/14,30.4
2018/7/14,29.8
2018/7/14,29.2
2018/7/14,28.8
2018/7/14,28.8
2018/7/14,28.6
2018/7/14,28.3
2018/7/15,28
2018/7/15,27.7
2018/7/15,27.4
2018/7/15,27.3
2018/7/15,27.3
2018/7/15,27.4
2018/7/15,27.8
2018/7/15,28.7
2018/7/15,29.6
2018/7/15,30
2018/7/15,30.4
2018/7/15,30.5
2018/7/15,30.2
2018/7/15,30.6
2018/7/15,30.6
2018/7/15,30.2
2018/7/15,29.9
2018/7/15,29.9
2018/7/15,28.9
2018/7/15,28.7
2018/7/15,28.6
2018/7/15,28.5
2018/7/15,28.2
2018/7/15,28.2
2018/7/16,28.2
2018/7/16,28
2018/7/16,27.9
2018/7/16,27.9
2018/7/16,27.8
2018/7/16,27.9
2018/7/16,28.2
2018/7/16,28.5
2018/7/16,29.6
2018/7/16,30.6
2018/7/16,31.3
2018/7/16,31.7
2018/7/16,32.1
2018/7/16,31.9
2018/7/16,31.7
2018/7/16,31.5
2018/7/16,31.7
2018/7/16,31.6
2018/7/16,31.1
2018/7/16,30.8
2018/7/16,30.6
2018/7/16,29.7
2018/7/16,29.4
2018/7/16,29.2
2018/7/17,29.2
2018/7/17,29.2
2018/7/17,28.9
2018/7/17,28.8
2018/7/17,28.5
2018/7/17,28.5
2018/7/17,29.2
2018/7/17,29.9
2018/7/17,31.1
2018/7/17,32.3
2018/7/17,32.8
2018/7/17,32.7
2018/7/17,32.5
2018/7/17,32.6
2018/7/17,32.6
2018/7/17,32.8
2018/7/17,32.3
2018/7/17,32.2
2018/7/17,31
2018/7/17,30.5
2018/7/17,29.8
2018/7/17,29.7
2018/7/17,29.5
2018/7/17,29.4
2018/7/18,29.3
2018/7/18,29.5
2018/7/18,29.2
2018/7/18,28.9
2018/7/18,28.9
2018/7/18,29
2018/7/18,29.5
2018/7/18,30.4
2018/7/18,31.4
2018/7/18,32.4
2018/7/18,33.1
2018/7/18,32.9
2018/7/18,32.9
2018/7/18,32.9
2018/7/18,32.8
2018/7/18,32.9
2018/7/18,33
2018/7/18,32.4
2018/7/18,31.3
2018/7/18,30.4
2018/7/18,30.2
2018/7/18,30
2018/7/18,29.8
2018/7/18,29.5
2018/7/19,29.4
2018/7/19,29.2
2018/7/19,29.2
2018/7/19,29.2
2018/7/19,29
2018/7/19,28.7
2018/7/19,29.3
2018/7/19,30.4
2018/7/19,31.2
2018/7/19,32.1
2018/7/19,32.2
2018/7/19,32.6
2018/7/19,32.8
2018/7/19,32.5
2018/7/19,32.3
2018/7/19,31.9
2018/7/19,31.2
2018/7/19,30.4
2018/7/19,30
2018/7/19,29.8
2018/7/19,29.8
2018/7/19,29.8
2018/7/19,29.5
2018/7/19,28.6
2018/7/20,28.4
2018/7/20,28.1
2018/7/20,27.8
2018/7/20,27.8
2018/7/20,27.8
2018/7/20,27.7
2018/7/20,28
2018/7/20,28.4
2018/7/20,29.2
2018/7/20,30
2018/7/20,30.3
2018/7/20,30.6
2018/7/20,31.7
2018/7/20,32.1
2018/7/20,31.6
2018/7/20,30.6
2018/7/20,29.6
2018/7/20,29.3
2018/7/20,28.9
2018/7/20,28.6
2018/7/20,28.3
2018/7/20,28.1
2018/7/20,27.7
2018/7/20,27.7
2018/7/21,27.8
2018/7/21,27.6
2018/7/21,27.5
2018/7/21,27.4
2018/7/21,27.4
2018/7/21,27.4
2018/7/21,27.5
2018/7/21,28.1
2018/7/21,29.3
2018/7/21,29.7
2018/7/21,30.2
2018/7/21,30.2
2018/7/21,30.8
2018/7/21,30.9
2018/7/21,30.1
2018/7/21,30.3
2018/7/21,30.7
2018/7/21,30.3
2018/7/21,29.9
2018/7/21,29.3
2018/7/21,29.1
2018/7/21,28.8
2018/7/21,28.4
2018/7/21,28
2018/7/22,28
2018/7/22,28
2018/7/22,27.9
2018/7/22,27.9
2018/7/22,27.2
2018/7/22,27.3
2018/7/22,27.7
2018/7/22,27.8
2018/7/22,28.2
2018/7/22,29.2
2018/7/22,30.1
2018/7/22,30.9
2018/7/22,30.6
2018/7/22,30.5
2018/7/22,30.9
2018/7/22,29.6
2018/7/22,28.8
2018/7/22,27.9
2018/7/22,27.8
2018/7/22,27.9
2018/7/22,27.6
2018/7/22,27.2
2018/7/22,27
2018/7/22,27
2018/7/23,26.8
2018/7/23,26.6
2018/7/23,26.6
2018/7/23,26.6
2018/7/23,26.9
2018/7/23,27.1
2018/7/23,27.6
2018/7/23,28.2
2018/7/23,28.8
2018/7/23,29.7
2018/7/23,29.6
2018/7/23,29.2
2018/7/23,29.8
2018/7/23,29.7
2018/7/23,29.9
2018/7/23,30.8
2018/7/23,30.4
2018/7/23,29.9
2018/7/23,29.4
2018/7/23,29.1
2018/7/23,29
2018/7/23,28.9
2018/7/23,28.8
2018/7/23,28.7
2018/7/24,28.5
2018/7/24,28.3
2018/7/24,28.3
2018/7/24,28.2
2018/7/24,28
2018/7/24,27.9
2018/7/24,28.4
2018/7/24,29.4
2018/7/24,30.4
2018/7/24,30.6
2018/7/24,31.2
2018/7/24,31.6
2018/7/24,31.9
2018/7/24,32.3
2018/7/24,32
2018/7/24,30.6
2018/7/24,30.1
2018/7/24,29.7
2018/7/24,28.5
2018/7/24,28
2018/7/24,28.1
2018/7/24,28.4
2018/7/24,28.1
2018/7/24,27.8
2018/7/25,27.6
2018/7/25,27.4
2018/7/25,27.6
2018/7/25,27.3
2018/7/25,27.4
2018/7/25,27.6
2018/7/25,28.2
2018/7/25,29
2018/7/25,30.1
2018/7/25,31.1
2018/7/25,31.4
2018/7/25,31.5
2018/7/25,32
2018/7/25,32.4
2018/7/25,32.3
2018/7/25,31.2
2018/7/25,31.1
2018/7/25,31.3
2018/7/25,31
2018/7/25,30
2018/7/25,29.5
2018/7/25,29.3
2018/7/25,29.1
2018/7/25,28.8
2018/7/26,28.5
2018/7/26,28.4
2018/7/26,28.1
2018/7/26,28.3
2018/7/26,28.1
2018/7/26,28.1
2018/7/26,28.3
2018/7/26,29.2
2018/7/26,29.9
2018/7/26,30
2018/7/26,30.8
2018/7/26,31.5
2018/7/26,31.8
2018/7/26,32.1
2018/7/26,32
2018/7/26,31.7
2018/7/26,31.4
2018/7/26,30.8
2018/7/26,30.1
2018/7/26,30
2018/7/26,29.5
2018/7/26,29.5
2018/7/26,29.5
2018/7/26,29.1
2018/7/27,28.9
2018/7/27,28.9
2018/7/27,28.8
2018/7/27,28.6
2018/7/27,28.5
2018/7/27,28.6
2018/7/27,28.8
2018/7/27,29.3
2018/7/27,30.1
2018/7/27,29.9
2018/7/27,31.2
2018/7/27,31.8
2018/7/27,32.1
2018/7/27,32.2
2018/7/27,32.1
2018/7/27,31.9
2018/7/27,31.7
2018/7/27,31
2018/7/27,30.3
2018/7/27,30
2018/7/27,29.1
2018/7/27,28.3
2018/7/27,27.8
2018/7/27,28.1
2018/7/28,28
2018/7/28,28.3
2018/7/28,28.1
2018/7/28,27.8
2018/7/28,27.4
2018/7/28,27.3
2018/7/28,28
2018/7/28,29.6
2018/7/28,30.5
2018/7/28,31.1
2018/7/28,32
2018/7/28,32.3
2018/7/28,32.2
2018/7/28,32.1
2018/7/28,32.1
2018/7/28,31.8
2018/7/28,31.4
2018/7/28,30.9
2018/7/28,29.9
2018/7/28,29.4
2018/7/28,29.3
2018/7/28,29.3
2018/7/28,29.1
2018/7/28,28.9
2018/7/29,27.7
2018/7/29,28
2018/7/29,28.1
2018/7/29,27.8
2018/7/29,27.6
2018/7/29,27.6
2018/7/29,27.9
2018/7/29,28.8
2018/7/29,29.8
2018/7/29,30.9
2018/7/29,32.1
2018/7/29,32.4
2018/7/29,32.6
2018/7/29,32.7
2018/7/29,32.3
2018/7/29,31.9
2018/7/29,31.3
2018/7/29,30.5
2018/7/29,29.8
2018/7/29,29.4
2018/7/29,29.3
2018/7/29,29.2
2018/7/29,29.2
2018/7/29,29.1
2018/7/30,28.9
2018/7/30,28.8
2018/7/30,28.6
2018/7/30,28.3
2018/7/30,28.2
2018/7/30,28
2018/7/30,28.2
2018/7/30,29.1
2018/7/30,30.1
2018/7/30,31.2
2018/7/30,32
2018/7/30,32.4
2018/7/30,32.4
2018/7/30,32.6
2018/7/30,32.3
2018/7/30,31.9
2018/7/30,31.3
2018/7/30,30.7
2018/7/30,30.1
2018/7/30,29.8
2018/7/30,29.5
2018/7/30,29.4
2018/7/30,29.1
2018/7/30,28.8
2018/7/31,28.7
2018/7/31,28.5
2018/7/31,28.2
2018/7/31,27.9
2018/7/31,27.9
2018/7/31,27.8
2018/7/31,28.2
2018/7/31,28.9
2018/7/31,29.8
2018/7/31,31.1
2018/7/31,32.7
2018/7/31,32.9
2018/7/31,33.2
2018/7/31,33.3
2018/7/31,33.5
2018/7/31,33
2018/7/31,32.4
2018/7/31,32.4
2018/7/31,31.5
2018/7/31,30.9
2018/7/31,30.5
2018/7/31,30.4
2018/7/31,30
2018/7/31,29.8
2018/8/1,29.6
2018/8/1,29.6
2018/8/1,29.4
2018/8/1,29.4
2018/8/1,29.3
2018/8/1,29.2
2018/8/1,29.3
2018/8/1,29.7
2018/8/1,30.4
2018/8/1,32
2018/8/1,33.1
2018/8/1,33.5
2018/8/1,33.3
2018/8/1,33.7
2018/8/1,33.5
2018/8/1,33.2
2018/8/1,32.7
2018/8/1,32.1
2018/8/1,31
2018/8/1,30.5
2018/8/1,30.3
2018/8/1,30.2
2018/8/1,30
2018/8/1,29.8
2018/8/2,29.8
2018/8/2,29.6
2018/8/2,29.5
2018/8/2,29.4
2018/8/2,29.2
2018/8/2,29
2018/8/2,27.5
2018/8/2,28.2
2018/8/2,29.2
2018/8/2,30.2
2018/8/2,30
2018/8/2,30.5
2018/8/2,31
2018/8/2,31.7
2018/8/2,32.4
2018/8/2,32
2018/8/2,32.2
2018/8/2,31.6
2018/8/2,30.5
2018/8/2,29.9
2018/8/2,29.9
2018/8/2,29.7
2018/8/2,29.4
2018/8/2,29
2018/8/3,28.7
2018/8/3,28.7
2018/8/3,28.4
2018/8/3,28.5
2018/8/3,28.5
2018/8/3,28.1
2018/8/3,28.4
2018/8/3,29.4
2018/8/3,30.8
2018/8/3,31.2
2018/8/3,30.8
2018/8/3,31.3
2018/8/3,31.4
2018/8/3,31.5
2018/8/3,31
2018/8/3,28.2
2018/8/3,28.5
2018/8/3,29
2018/8/3,29.1
2018/8/3,28.9
2018/8/3,29
2018/8/3,29
2018/8/3,29
2018/8/3,29
2018/8/4,28.4
2018/8/4,28.2
2018/8/4,28
2018/8/4,28
2018/8/4,28.2
2018/8/4,27.8
2018/8/4,28.2
2018/8/4,29.4
2018/8/4,30.5
2018/8/4,31.7
